week,home_team,away_team,moneyline
9,Cincinnati Bengals_1972,Oakland Raiders_1972,-1
9,Pittsburgh Steelers_1972,Kansas City Chiefs_1972,1
9,Miami Dolphins_1972,New England Patriots_1972,1
9,Washington Redskins_1972,New York Giants_1972,1
9,Chicago Bears_1972,Green Bay Packers_1972,-1
9,Dallas Cowboys_1972,St. Louis Cardinals_1972,1
9,Houston Oilers_1972,Philadelphia Eagles_1972,-1
9,San Francisco 49ers_1972,Baltimore Colts_1972,1
9,Los Angeles Rams_1972,Denver Broncos_1972,-1
9,Minnesota Vikings_1972,Detroit Lions_1972,1
9,San Diego Chargers_1972,Cleveland Browns_1972,-1
10,New England Patriots_1972,Buffalo Bills_1972,-1
10,Cincinnati Bengals_1972,Baltimore Colts_1972,-1
10,Cleveland Browns_1972,Pittsburgh Steelers_1972,1
10,Philadelphia Eagles_1972,Dallas Cowboys_1972,-1
10,Detroit Lions_1972,New Orleans Saints_1972,1
10,Miami Dolphins_1972,New York Jets_1972,1
10,Chicago Bears_1972,San Francisco 49ers_1972,-1
10,St. Louis Cardinals_1972,New York Giants_1972,-1
10,Denver Broncos_1972,Oakland Raiders_1972,-1
10,Houston Oilers_1972,Green Bay Packers_1972,-1
10,Kansas City Chiefs_1972,San Diego Chargers_1972,-1
10,Los Angeles Rams_1972,Minnesota Vikings_1972,-1
10,Washington Redskins_1972,Atlanta Falcons_1972,1
11,Detroit Lions_1972,New York Jets_1972,1
11,Dallas Cowboys_1972,San Francisco 49ers_1972,-1
11,Atlanta Falcons_1972,Denver Broncos_1972,1
11,Cleveland Browns_1972,Buffalo Bills_1972,1
11,Washington Redskins_1972,Green Bay Packers_1972,1
11,Pittsburgh Steelers_1972,Minnesota Vikings_1972,1
11,New Orleans Saints_1972,Los Angeles Rams_1972,1
11,New York Giants_1972,Philadelphia Eagles_1972,1
11,Chicago Bears_1972,Cincinnati Bengals_1972,-1
11,Baltimore Colts_1972,New England Patriots_1972,1
11,Oakland Raiders_1972,Kansas City Chiefs_1972,1
11,San Diego Chargers_1972,Houston Oilers_1972,1
11,Miami Dolphins_1972,St. Louis Cardinals_1972,1
12,Atlanta Falcons_1972,Houston Oilers_1972,1
12,Cincinnati Bengals_1972,New York Giants_1972,1
12,Pittsburgh Steelers_1972,Cleveland Browns_1972,1
12,New England Patriots_1972,Miami Dolphins_1972,-1
12,New York Jets_1972,New Orleans Saints_1972,1
12,Philadelphia Eagles_1972,Washington Redskins_1972,-1
12,Baltimore Colts_1972,Buffalo Bills_1972,1
12,Minnesota Vikings_1972,Chicago Bears_1972,1
12,Kansas City Chiefs_1972,Denver Broncos_1972,1
12,Green Bay Packers_1972,Detroit Lions_1972,1
12,St. Louis Cardinals_1972,Dallas Cowboys_1972,-1
12,San Diego Chargers_1972,Oakland Raiders_1972,-1
12,San Francisco 49ers_1972,Los Angeles Rams_1972,-1
13,Cincinnati Bengals_1972,Cleveland Browns_1972,-1
13,Dallas Cowboys_1972,Washington Redskins_1972,1
13,Buffalo Bills_1972,Detroit Lions_1972,-1
13,Philadelphia Eagles_1972,Chicago Bears_1972,-1
13,New York Giants_1972,Miami Dolphins_1972,-1
13,New Orleans Saints_1972,New England Patriots_1972,-1
13,St. Louis Cardinals_1972,Los Angeles Rams_1972,1
13,Denver Broncos_1972,San Diego Chargers_1972,1
13,Minnesota Vikings_1972,Green Bay Packers_1972,-1
13,Houston Oilers_1972,Pittsburgh Steelers_1972,-1
13,San Francisco 49ers_1972,Atlanta Falcons_1972,1
13,Kansas City Chiefs_1972,Baltimore Colts_1972,1
13,Oakland Raiders_1972,New York Jets_1972,1
14,Miami Dolphins_1972,Baltimore Colts_1972,1
14,San Francisco 49ers_1972,Minnesota Vikings_1972,1
14,Atlanta Falcons_1972,Kansas City Chiefs_1972,-1
14,Washington Redskins_1972,Buffalo Bills_1972,-1
14,New York Jets_1972,Cleveland Browns_1972,-1
14,Houston Oilers_1972,Cincinnati Bengals_1972,-1
14,St. Louis Cardinals_1972,Philadelphia Eagles_1972,1
14,New Orleans Saints_1972,Green Bay Packers_1972,-1
14,Oakland Raiders_1972,Chicago Bears_1972,1
14,Dallas Cowboys_1972,New York Giants_1972,-1
14,Denver Broncos_1972,New England Patriots_1972,1
14,Los Angeles Rams_1972,Detroit Lions_1972,-1
14,San Diego Chargers_1972,Pittsburgh Steelers_1972,-1
21,Pittsburgh Steelers_1972,Oakland Raiders_1972,1
21,San Francisco 49ers_1972,Dallas Cowboys_1972,-1
21,Washington Redskins_1972,Green Bay Packers_1972,1
21,Miami Dolphins_1972,Cleveland Browns_1972,1
22,Pittsburgh Steelers_1972,Miami Dolphins_1972,-1
22,Washington Redskins_1972,Dallas Cowboys_1972,1
23,Miami Dolphins_1972,Washington Redskins_1972,1
1,New England Patriots_1973,Buffalo Bills_1973,-1
1,Cleveland Browns_1973,Baltimore Colts_1973,1
1,Philadelphia Eagles_1973,St. Louis Cardinals_1973,-1
1,Miami Dolphins_1973,San Francisco 49ers_1973,1
1,New York Giants_1973,Houston Oilers_1973,1
1,Washington Redskins_1973,San Diego Chargers_1973,1
1,New Orleans Saints_1973,Atlanta Falcons_1973,-1
1,Chicago Bears_1973,Dallas Cowboys_1973,-1
1,Minnesota Vikings_1973,Oakland Raiders_1973,1
1,Denver Broncos_1973,Cincinnati Bengals_1973,1
1,Pittsburgh Steelers_1973,Detroit Lions_1973,1
1,Kansas City Chiefs_1973,Los Angeles Rams_1973,-1
1,Green Bay Packers_1973,New York Jets_1973,1
2,Cincinnati Bengals_1973,Houston Oilers_1973,1
2,Pittsburgh Steelers_1973,Cleveland Browns_1973,1
2,New England Patriots_1973,Kansas City Chiefs_1973,-1
2,New York Giants_1973,Philadelphia Eagles_1973,-1
2,Chicago Bears_1973,Minnesota Vikings_1973,-1
2,Baltimore Colts_1973,New York Jets_1973,-1
2,St. Louis Cardinals_1973,Washington Redskins_1973,1
2,Green Bay Packers_1973,Detroit Lions_1973,-1
2,Los Angeles Rams_1973,Atlanta Falcons_1973,1
2,San Diego Chargers_1973,Buffalo Bills_1973,1
2,Denver Broncos_1973,San Francisco 49ers_1973,-1
2,Oakland Raiders_1973,Miami Dolphins_1973,1
2,Dallas Cowboys_1973,New Orleans Saints_1973,1
3,Buffalo Bills_1973,New York Jets_1973,1
3,Cleveland Browns_1973,New York Giants_1973,1
3,Miami Dolphins_1973,New England Patriots_1973,1
3,Philadelphia Eagles_1973,Washington Redskins_1973,-1
3,Baltimore Colts_1973,New Orleans Saints_1973,1
3,Dallas Cowboys_1973,St. Louis Cardinals_1973,1
3,Minnesota Vikings_1973,Green Bay Packers_1973,1
3,Houston Oilers_1973,Pittsburgh Steelers_1973,-1
3,Denver Broncos_1973,Chicago Bears_1973,-1
3,San Diego Chargers_1973,Cincinnati Bengals_1973,-1
3,Kansas City Chiefs_1973,Oakland Raiders_1973,1
3,San Francisco 49ers_1973,Los Angeles Rams_1973,-1
3,Detroit Lions_1973,Atlanta Falcons_1973,1
4,Atlanta Falcons_1973,San Francisco 49ers_1973,-1
4,Buffalo Bills_1973,Philadelphia Eagles_1973,1
4,Cleveland Browns_1973,Cincinnati Bengals_1973,1
4,New England Patriots_1973,Baltimore Colts_1973,1
4,New York Giants_1973,Green Bay Packers_1973,-1
4,Miami Dolphins_1973,New York Jets_1973,1
4,Pittsburgh Steelers_1973,San Diego Chargers_1973,1
4,New Orleans Saints_1973,Chicago Bears_1973,1
4,St. Louis Cardinals_1973,Oakland Raiders_1973,-1
4,Kansas City Chiefs_1973,Denver Broncos_1973,1
4,Houston Oilers_1973,Los Angeles Rams_1973,-1
4,Detroit Lions_1973,Minnesota Vikings_1973,-1
4,Washington Redskins_1973,Dallas Cowboys_1973,1
5,Atlanta Falcons_1973,Chicago Bears_1973,1
5,Buffalo Bills_1973,Baltimore Colts_1973,1
5,Cincinnati Bengals_1973,Pittsburgh Steelers_1973,1
5,New England Patriots_1973,New York Jets_1973,-1
5,New York Giants_1973,Washington Redskins_1973,-1
5,St. Louis Cardinals_1973,Philadelphia Eagles_1973,-1
5,Houston Oilers_1973,Denver Broncos_1973,-1
5,New Orleans Saints_1973,Detroit Lions_1973,1
5,Green Bay Packers_1973,Kansas City Chiefs_1973,-1
5,Los Angeles Rams_1973,Dallas Cowboys_1973,1
5,San Francisco 49ers_1973,Minnesota Vikings_1973,-1
5,San Diego Chargers_1973,Oakland Raiders_1973,-1
5,Cleveland Browns_1973,Miami Dolphins_1973,-1
6,Miami Dolphins_1973,Buffalo Bills_1973,1
6,Cleveland Browns_1973,Houston Oilers_1973,1
6,Detroit Lions_1973,Baltimore Colts_1973,-1
6,Washington Redskins_1973,St. Louis Cardinals_1973,1
6,Pittsburgh Steelers_1973,New York Jets_1973,1
6,Chicago Bears_1973,New England Patriots_1973,-1
6,Minnesota Vikings_1973,Philadelphia Eagles_1973,1
6,San Diego Chargers_1973,Atlanta Falcons_1973,-1
6,Cincinnati Bengals_1973,Kansas City Chiefs_1973,1
6,Dallas Cowboys_1973,New York Giants_1973,1
6,Los Angeles Rams_1973,Green Bay Packers_1973,1
6,San Francisco 49ers_1973,New Orleans Saints_1973,1
6,Denver Broncos_1973,Oakland Raiders_1973,-1
7,Cleveland Browns_1973,San Diego Chargers_1973,-1
7,Philadelphia Eagles_1973,Dallas Cowboys_1973,1
7,New York Jets_1973,Denver Broncos_1973,-1
7,Detroit Lions_1973,Green Bay Packers_1973,1
7,New England Patriots_1973,Miami Dolphins_1973,-1
7,Chicago Bears_1973,Houston Oilers_1973,1
7,Baltimore Colts_1973,Oakland Raiders_1973,-1
7,St. Louis Cardinals_1973,New York Giants_1973,1
7,Minnesota Vikings_1973,Los Angeles Rams_1973,1
7,New Orleans Saints_1973,Washington Redskins_1973,1
7,San Francisco 49ers_1973,Atlanta Falcons_1973,-1
7,Pittsburgh Steelers_1973,Cincinnati Bengals_1973,1
7,Buffalo Bills_1973,Kansas City Chiefs_1973,1
8,Atlanta Falcons_1973,Los Angeles Rams_1973,1
8,New York Jets_1973,Miami Dolphins_1973,-1
8,Philadelphia Eagles_1973,New England Patriots_1973,1
8,New Orleans Saints_1973,Buffalo Bills_1973,1
8,Green Bay Packers_1973,Chicago Bears_1973,-1
8,Dallas Cowboys_1973,Cincinnati Bengals_1973,1
8,Minnesota Vikings_1973,Cleveland Browns_1973,1
8,Baltimore Colts_1973,Houston Oilers_1973,-1
8,St. Louis Cardinals_1973,Denver Broncos_1973,-1
8,Detroit Lions_1973,San Francisco 49ers_1973,1
8,San Diego Chargers_1973,Kansas City Chiefs_1973,-1
8,Oakland Raiders_1973,New York Giants_1973,1
8,Pittsburgh Steelers_1973,Washington Redskins_1973,1
9,Philadelphia Eagles_1973,Atlanta Falcons_1973,-1
9,Buffalo Bills_1973,Cincinnati Bengals_1973,-1
9,Miami Dolphins_1973,Baltimore Colts_1973,1
9,New York Giants_1973,Dallas Cowboys_1973,-1
9,New York Jets_1973,New England Patriots_1973,1
9,Washington Redskins_1973,San Francisco 49ers_1973,1
9,Houston Oilers_1973,Cleveland Browns_1973,-1
9,Green Bay Packers_1973,St. Louis Cardinals_1973,1
9,Minnesota Vikings_1973,Detroit Lions_1973,1
9,Denver Broncos_1973,San Diego Chargers_1973,1
9,Los Angeles Rams_1973,New Orleans Saints_1973,1
9,Oakland Raiders_1973,Pittsburgh Steelers_1973,-1
9,Kansas City Chiefs_1973,Chicago Bears_1973,1
10,Buffalo Bills_1973,Miami Dolphins_1973,-1
10,Washington Redskins_1973,Baltimore Colts_1973,1
10,New York Giants_1973,St. Louis Cardinals_1973,1
10,Pittsburgh Steelers_1973,Denver Broncos_1973,-1
10,New England Patriots_1973,Green Bay Packers_1973,1
10,Chicago Bears_1973,Detroit Lions_1973,-1
10,Cincinnati Bengals_1973,New York Jets_1973,1
10,Dallas Cowboys_1973,Philadelphia Eagles_1973,1
10,Kansas City Chiefs_1973,Houston Oilers_1973,1
10,Oakland Raiders_1973,Cleveland Browns_1973,-1
10,San Diego Chargers_1973,New Orleans Saints_1973,1
10,Los Angeles Rams_1973,San Francisco 49ers_1973,1
10,Atlanta Falcons_1973,Minnesota Vikings_1973,1
11,Detroit Lions_1973,Washington Redskins_1973,-1
11,Dallas Cowboys_1973,Miami Dolphins_1973,-1
11,Cincinnati Bengals_1973,St. Louis Cardinals_1973,1
11,Cleveland Browns_1973,Pittsburgh Steelers_1973,1
11,Philadelphia Eagles_1973,New York Giants_1973,1
11,Baltimore Colts_1973,Buffalo Bills_1973,-1
11,Minnesota Vikings_1973,Chicago Bears_1973,1
11,New Orleans Saints_1973,Los Angeles Rams_1973,-1
11,Houston Oilers_1973,New England Patriots_1973,-1
11,Denver Broncos_1973,Kansas City Chiefs_1973,1
11,New York Jets_1973,Atlanta Falcons_1973,-1
11,Oakland Raiders_1973,San Diego Chargers_1973,1
11,San Francisco 49ers_1973,Green Bay Packers_1973,1
12,Atlanta Falcons_1973,Buffalo Bills_1973,-1
12,Cincinnati Bengals_1973,Minnesota Vikings_1973,1
12,New York Jets_1973,Baltimore Colts_1973,1
12,New England Patriots_1973,San Diego Chargers_1973,1
12,Washington Redskins_1973,New York Giants_1973,1
12,Chicago Bears_1973,Los Angeles Rams_1973,-1
12,St. Louis Cardinals_1973,Detroit Lions_1973,-1
12,Green Bay Packers_1973,New Orleans Saints_1973,1
12,Houston Oilers_1973,Oakland Raiders_1973,-1
12,Kansas City Chiefs_1973,Cleveland Browns_1973,-1
12,Denver Broncos_1973,Dallas Cowboys_1973,-1
12,San Francisco 49ers_1973,Philadelphia Eagles_1973,1
12,Miami Dolphins_1973,Pittsburgh Steelers_1973,1
13,Green Bay Packers_1973,Minnesota Vikings_1973,-1
13,Oakland Raiders_1973,Kansas City Chiefs_1973,1
13,Atlanta Falcons_1973,St. Louis Cardinals_1973,-1
13,Buffalo Bills_1973,New England Patriots_1973,1
13,Detroit Lions_1973,Chicago Bears_1973,1
13,Cincinnati Bengals_1973,Cleveland Browns_1973,1
13,Philadelphia Eagles_1973,New York Jets_1973,1
13,Pittsburgh Steelers_1973,Houston Oilers_1973,1
13,Baltimore Colts_1973,Miami Dolphins_1973,1
13,New Orleans Saints_1973,San Francisco 49ers_1973,1
13,Dallas Cowboys_1973,Washington Redskins_1973,1
13,San Diego Chargers_1973,Denver Broncos_1973,-1
13,Los Angeles Rams_1973,New York Giants_1973,1
14,Miami Dolphins_1973,Detroit Lions_1973,1
14,San Francisco 49ers_1973,Pittsburgh Steelers_1973,-1
14,Atlanta Falcons_1973,New Orleans Saints_1973,1
14,New York Jets_1973,Buffalo Bills_1973,-1
14,New York Giants_1973,Minnesota Vikings_1973,-1
14,Washington Redskins_1973,Philadelphia Eagles_1973,1
14,Chicago Bears_1973,Green Bay Packers_1973,-1
14,Houston Oilers_1973,Cincinnati Bengals_1973,-1
14,Baltimore Colts_1973,New England Patriots_1973,1
14,St. Louis Cardinals_1973,Dallas Cowboys_1973,-1
14,Kansas City Chiefs_1973,San Diego Chargers_1973,1
14,Los Angeles Rams_1973,Cleveland Browns_1973,1
14,Oakland Raiders_1973,Denver Broncos_1973,1
21,Minnesota Vikings_1973,Washington Redskins_1973,1
21,Oakland Raiders_1973,Pittsburgh Steelers_1973,1
21,Miami Dolphins_1973,Cincinnati Bengals_1973,1
21,Dallas Cowboys_1973,Los Angeles Rams_1973,1
22,Dallas Cowboys_1973,Minnesota Vikings_1973,-1
22,Miami Dolphins_1973,Oakland Raiders_1973,1
23,Minnesota Vikings_1973,Miami Dolphins_1973,-1
1,Cincinnati Bengals_1974,Cleveland Browns_1974,1
1,Pittsburgh Steelers_1974,Baltimore Colts_1974,1
1,New England Patriots_1974,Miami Dolphins_1974,1
1,New York Giants_1974,Washington Redskins_1974,-1
1,Chicago Bears_1974,Detroit Lions_1974,1
1,St. Louis Cardinals_1974,Philadelphia Eagles_1974,1
1,Green Bay Packers_1974,Minnesota Vikings_1974,-1
1,New Orleans Saints_1974,San Francisco 49ers_1974,-1
1,Houston Oilers_1974,San Diego Chargers_1974,1
1,Atlanta Falcons_1974,Dallas Cowboys_1974,-1
1,Denver Broncos_1974,Los Angeles Rams_1974,-1
1,Kansas City Chiefs_1974,New York Jets_1974,1
1,Buffalo Bills_1974,Oakland Raiders_1974,1
2,Atlanta Falcons_1974,San Francisco 49ers_1974,-1
2,Buffalo Bills_1974,Miami Dolphins_1974,-1
2,Cincinnati Bengals_1974,San Diego Chargers_1974,-1
2,Cleveland Browns_1974,Houston Oilers_1974,1
2,Washington Redskins_1974,St. Louis Cardinals_1974,-1
2,Detroit Lions_1974,Minnesota Vikings_1974,-1
2,New York Giants_1974,New England Patriots_1974,-1
2,Chicago Bears_1974,New York Jets_1974,-1
2,Baltimore Colts_1974,Green Bay Packers_1974,-1
2,Denver Broncos_1974,Pittsburgh Steelers_1974,-1
2,Oakland Raiders_1974,Kansas City Chiefs_1974,1
2,Los Angeles Rams_1974,New Orleans Saints_1974,1
2,Philadelphia Eagles_1974,Dallas Cowboys_1974,1
3,New Orleans Saints_1974,Atlanta Falcons_1974,1
3,Buffalo Bills_1974,New York Jets_1974,1
3,Philadelphia Eagles_1974,Baltimore Colts_1974,1
3,New England Patriots_1974,Los Angeles Rams_1974,1
3,Minnesota Vikings_1974,Chicago Bears_1974,1
3,St. Louis Cardinals_1974,Cleveland Browns_1974,1
3,Dallas Cowboys_1974,New York Giants_1974,-1
3,Green Bay Packers_1974,Detroit Lions_1974,1
3,Houston Oilers_1974,Kansas City Chiefs_1974,-1
3,San Francisco 49ers_1974,Cincinnati Bengals_1974,-1
3,San Diego Chargers_1974,Miami Dolphins_1974,-1
3,Pittsburgh Steelers_1974,Oakland Raiders_1974,-1
3,Washington Redskins_1974,Denver Broncos_1974,1
4,New York Giants_1974,Atlanta Falcons_1974,-1
4,Cincinnati Bengals_1974,Washington Redskins_1974,1
4,Cleveland Browns_1974,Oakland Raiders_1974,-1
4,New England Patriots_1974,Baltimore Colts_1974,1
4,Green Bay Packers_1974,Buffalo Bills_1974,-1
4,Chicago Bears_1974,New Orleans Saints_1974,1
4,Houston Oilers_1974,Pittsburgh Steelers_1974,-1
4,San Francisco 49ers_1974,St. Louis Cardinals_1974,-1
4,Dallas Cowboys_1974,Minnesota Vikings_1974,-1
4,Kansas City Chiefs_1974,Denver Broncos_1974,-1
4,Los Angeles Rams_1974,Detroit Lions_1974,1
4,San Diego Chargers_1974,Philadelphia Eagles_1974,-1
4,Miami Dolphins_1974,New York Jets_1974,1
5,Atlanta Falcons_1974,Chicago Bears_1974,1
5,Cleveland Browns_1974,Cincinnati Bengals_1974,-1
5,Washington Redskins_1974,Miami Dolphins_1974,1
5,New York Jets_1974,New England Patriots_1974,-1
5,Philadelphia Eagles_1974,New York Giants_1974,1
5,Baltimore Colts_1974,Buffalo Bills_1974,-1
5,St. Louis Cardinals_1974,Dallas Cowboys_1974,1
5,Kansas City Chiefs_1974,Pittsburgh Steelers_1974,-1
5,Minnesota Vikings_1974,Houston Oilers_1974,1
5,Denver Broncos_1974,New Orleans Saints_1974,1
5,Green Bay Packers_1974,Los Angeles Rams_1974,1
5,San Diego Chargers_1974,Oakland Raiders_1974,-1
5,Detroit Lions_1974,San Francisco 49ers_1974,1
6,Atlanta Falcons_1974,New Orleans Saints_1974,-1
6,Buffalo Bills_1974,New England Patriots_1974,1
6,Pittsburgh Steelers_1974,Cleveland Browns_1974,1
6,New York Jets_1974,Baltimore Colts_1974,-1
6,Dallas Cowboys_1974,Philadelphia Eagles_1974,1
6,Washington Redskins_1974,New York Giants_1974,1
6,Houston Oilers_1974,St. Louis Cardinals_1974,-1
6,Minnesota Vikings_1974,Detroit Lions_1974,-1
6,Oakland Raiders_1974,Cincinnati Bengals_1974,1
6,Denver Broncos_1974,San Diego Chargers_1974,1
6,Miami Dolphins_1974,Kansas City Chiefs_1974,1
6,Los Angeles Rams_1974,San Francisco 49ers_1974,1
6,Chicago Bears_1974,Green Bay Packers_1974,1
7,New Orleans Saints_1974,Philadelphia Eagles_1974,1
7,Buffalo Bills_1974,Chicago Bears_1974,1
7,Cincinnati Bengals_1974,Houston Oilers_1974,-1
7,Cleveland Browns_1974,Denver Broncos_1974,1
7,Miami Dolphins_1974,Baltimore Colts_1974,1
7,New York Giants_1974,Dallas Cowboys_1974,-1
7,Detroit Lions_1974,Green Bay Packers_1974,1
7,New York Jets_1974,Los Angeles Rams_1974,-1
7,St. Louis Cardinals_1974,Washington Redskins_1974,1
7,Minnesota Vikings_1974,New England Patriots_1974,-1
7,San Diego Chargers_1974,Kansas City Chiefs_1974,-1
7,San Francisco 49ers_1974,Oakland Raiders_1974,-1
7,Pittsburgh Steelers_1974,Atlanta Falcons_1974,1
8,New England Patriots_1974,Buffalo Bills_1974,-1
8,Detroit Lions_1974,New Orleans Saints_1974,1
8,New York Jets_1974,Houston Oilers_1974,-1
8,Pittsburgh Steelers_1974,Philadelphia Eagles_1974,1
8,Chicago Bears_1974,Minnesota Vikings_1974,-1
8,Baltimore Colts_1974,Cincinnati Bengals_1974,-1
8,Dallas Cowboys_1974,St. Louis Cardinals_1974,1
8,Green Bay Packers_1974,Washington Redskins_1974,-1
8,Miami Dolphins_1974,Atlanta Falcons_1974,1
8,San Diego Chargers_1974,Cleveland Browns_1974,1
8,Denver Broncos_1974,Oakland Raiders_1974,-1
8,Kansas City Chiefs_1974,New York Giants_1974,-1
8,San Francisco 49ers_1974,Los Angeles Rams_1974,-1
9,Buffalo Bills_1974,Houston Oilers_1974,-1
9,New England Patriots_1974,Cleveland Browns_1974,-1
9,Kansas City Chiefs_1974,San Diego Chargers_1974,-1
9,New York Giants_1974,New York Jets_1974,-1
9,Philadelphia Eagles_1974,Washington Redskins_1974,-1
9,Green Bay Packers_1974,Chicago Bears_1974,1
9,Baltimore Colts_1974,Denver Broncos_1974,-1
9,Dallas Cowboys_1974,San Francisco 49ers_1974,1
9,New Orleans Saints_1974,Miami Dolphins_1974,-1
9,Los Angeles Rams_1974,Atlanta Falcons_1974,1
9,Cincinnati Bengals_1974,Pittsburgh Steelers_1974,1
9,Oakland Raiders_1974,Detroit Lions_1974,1
9,St. Louis Cardinals_1974,Minnesota Vikings_1974,-1
10,Atlanta Falcons_1974,Baltimore Colts_1974,-1
10,Miami Dolphins_1974,Buffalo Bills_1974,1
10,Cleveland Browns_1974,Pittsburgh Steelers_1974,-1
10,Philadelphia Eagles_1974,St. Louis Cardinals_1974,-1
10,Detroit Lions_1974,New York Giants_1974,1
10,New England Patriots_1974,New York Jets_1974,-1
10,Chicago Bears_1974,San Francisco 49ers_1974,-1
10,Houston Oilers_1974,Cincinnati Bengals_1974,1
10,Minnesota Vikings_1974,Green Bay Packers_1974,-1
10,New Orleans Saints_1974,Los Angeles Rams_1974,1
10,Washington Redskins_1974,Dallas Cowboys_1974,1
10,Oakland Raiders_1974,San Diego Chargers_1974,1
10,Denver Broncos_1974,Kansas City Chiefs_1974,-1
11,Cleveland Browns_1974,Buffalo Bills_1974,-1
11,Detroit Lions_1974,Chicago Bears_1974,1
11,Cincinnati Bengals_1974,Kansas City Chiefs_1974,1
11,New York Giants_1974,St. Louis Cardinals_1974,-1
11,New York Jets_1974,Miami Dolphins_1974,1
11,Washington Redskins_1974,Philadelphia Eagles_1974,1
11,Baltimore Colts_1974,New England Patriots_1974,-1
11,Houston Oilers_1974,Dallas Cowboys_1974,-1
11,Green Bay Packers_1974,San Diego Chargers_1974,1
11,San Francisco 49ers_1974,Atlanta Falcons_1974,1
11,Oakland Raiders_1974,Denver Broncos_1974,-1
11,Los Angeles Rams_1974,Minnesota Vikings_1974,1
11,New Orleans Saints_1974,Pittsburgh Steelers_1974,-1
12,Detroit Lions_1974,Denver Broncos_1974,-1
12,Dallas Cowboys_1974,Washington Redskins_1974,1
12,Buffalo Bills_1974,Baltimore Colts_1974,1
12,Cleveland Browns_1974,San Francisco 49ers_1974,1
12,Philadelphia Eagles_1974,Green Bay Packers_1974,1
12,New York Jets_1974,San Diego Chargers_1974,1
12,Pittsburgh Steelers_1974,Houston Oilers_1974,-1
12,Chicago Bears_1974,New York Giants_1974,1
12,St. Louis Cardinals_1974,Kansas City Chiefs_1974,-1
12,Minnesota Vikings_1974,New Orleans Saints_1974,1
12,Atlanta Falcons_1974,Los Angeles Rams_1974,-1
12,Oakland Raiders_1974,New England Patriots_1974,1
12,Miami Dolphins_1974,Cincinnati Bengals_1974,1
13,Minnesota Vikings_1974,Atlanta Falcons_1974,1
13,Dallas Cowboys_1974,Cleveland Browns_1974,1
13,New York Jets_1974,Buffalo Bills_1974,1
13,Cincinnati Bengals_1974,Detroit Lions_1974,-1
